division,division_key,state,classification,scenario,eliminated,alive_set,historical_votes_at_elimination,position_conflict,current_seat_evidence_weight,flow_total_variation_pp,max_recipient_shift_pp,largest_shift_recipient,largest_shift_direction,largest_shift_signed_pp,encountered_current_path,encountered_unshrunk_path,current_model_transfer_pct,estimated_current_round_effect_pp,local_ALP,local_LNP,local_GRN,local_ON,local_IND,local_OTH,current_ALP,current_LNP,current_GRN,current_ON,current_IND,current_OTH
Forrest,FORREST,WA,Rural,GRN|ALP+IND+LNP+ON,GRN,ALP+IND+LNP+ON,9287.0,False,0.4931708529322558,1.1952603935241108,0.9132861805886954,ON,toward pooled evidence,0.9132861805886954,True,True,12.005150267205702,0.1434928063269637,0.4546139765263271,0.0736513405836115,0.0,0.0595456013782707,0.4121890815117907,0.0,0.44590211354695874,0.07647108271296565,0.0,0.06867846318415766,0.40894834055591794,0.0
Macarthur,MACARTHUR,NSW,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,15522.0,False,0.49623399434240484,1.1887016261262415,1.1887016261262429,ALP,away from local history,-1.1887016261262429,False,False,,0.0,0.8195464501997165,0.1804535498002834,0.0,0.0,0.0,0.0,0.8076594339384542,0.19234056606154584,0.0,0.0,0.0,0.0
Shortland,SHORTLAND,NSW,Provincial,GRN|ALP+LNP,GRN,ALP+LNP,16274.0,False,0.49623399434240484,1.1840935904246397,1.1840935904246397,ALP,toward pooled evidence,1.1840935904246397,False,False,,0.0,0.7800172053582402,0.2199827946417598,0.0,0.0,0.0,0.0,0.7918581412624865,0.2081418587375134,0.0,0.0,0.0,0.0
McEwen,MCEWEN,VIC,Rural,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,11349.0,False,0.4973863553484676,1.1825422705062303,1.1825422705062372,LNP,toward pooled evidence,1.1825422705062372,False,False,,0.0,0.1818662437219138,0.6135342320909332,0.204599524187153,0.0,0.0,0.0,0.1789646320133461,0.6253596547959955,0.19567571319065846,0.0,0.0,0.0
Jagajaga,JAGAJAGA,VIC,Outer metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,5379.0,False,0.49624702142853383,1.1783870861412977,1.178387086141297,ALP,away from local history,-1.178387086141297,False,False,,0.0,0.1195389477598066,0.558282208588957,0.0500092954080684,0.0,0.2721695482431678,0.0,0.10775507689839364,0.55919501399846,0.060202277297907725,0.0,0.27284763180523863,0.0
Fremantle,FREMANTLE,WA,Inner metro,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,12788.0,False,0.4891380938285854,1.1768786596349858,1.1768786596349883,LNP,toward pooled evidence,1.1768786596349883,False,False,,0.0,0.4350172036284016,0.0516108852048795,0.0,0.0,0.5133719111667188,0.0,0.42718332490762645,0.06337967180122939,0.0,0.0,0.5094370032911443,0.0
Herbert,HERBERT,QLD,Provincial,OTH|ALP+LNP,OTH,ALP+LNP,40220.0,False,0.5,1.151055558066996,1.151055558066999,ALP,toward pooled evidence,1.151055558066999,False,False,,0.0,0.4493535554450522,0.5506464445549478,0.0,0.0,0.0,0.0,0.46086411102572217,0.5391358889742779,0.0,0.0,0.0,0.0
Robertson,ROBERTSON,NSW,Provincial,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,9658.0,False,0.4973863553484676,1.1444738728341175,1.144473872834126,ALP,toward pooled evidence,1.144473872834126,False,False,,0.0,0.1657693104162352,0.6176226962103956,0.2166079933733692,0.0,0.0,0.0,0.17721404914457645,0.6157487565821272,0.20703719427329642,0.0,0.0,0.0
Wide Bay,WIDE BAY,QLD,Rural,ON|ALP+LNP,ON,ALP+LNP,21655.0,False,0.49385098454142856,1.1139694145401724,1.1139694145401724,ALP,away from local history,-1.1139694145401724,False,False,,0.0,0.2926344954975756,0.7073655045024244,0.0,0.0,0.0,0.0,0.28149480135217386,0.7185051986478261,0.0,0.0,0.0,0.0
Petrie,PETRIE,QLD,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,12340.0,False,0.4973863553484676,1.0975306836811805,1.0975306836811778,ALP,away from local history,-1.0975306836811778,False,False,,0.0,0.2085089141004862,0.596839546191248,0.1946515397082658,0.0,0.0,0.0,0.19753360726367442,0.6001868760326662,0.20227951670365946,0.0,0.0,0.0
Bendigo,BENDIGO,VIC,Provincial,GRN|ALP+LNP,GRN,ALP+LNP,17845.0,False,0.49623399434240484,1.0703417743031656,1.0703417743031685,LNP,toward pooled evidence,1.0703417743031685,False,False,,0.0,0.8247688428131129,0.1752311571868871,0.0,0.0,0.0,0.0,0.8140654250700813,0.18593457492991877,0.0,0.0,0.0,0.0
Petrie,PETRIE,QLD,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,17660.0,False,0.49623399434240484,1.062528557553609,1.0625285575536103,ALP,toward pooled evidence,1.0625285575536103,False,False,,0.0,0.7748584371460928,0.2251415628539071,0.0,0.0,0.0,0.0,0.785483722721629,0.21451627727837105,0.0,0.0,0.0,0.0
Bennelong,BENNELONG,NSW,Inner metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,6036.0,False,0.49210290739708495,1.0387807095041626,0.855535667337673,ALP,away from local history,-0.855535667337673,True,True,7.24026027628961,0.07521042706798925,0.1996355202120609,0.209741550695825,0.2302849569251159,0.360337972166998,0.0,0.0,0.19108016353868423,0.20790910027416015,0.23348875856305257,0.36752197762410305,0.0,0.0
Flinders,FLINDERS,VIC,Rural,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,7971.0,False,0.4891380938285854,1.0348800258822086,1.0348800258822066,IND,away from local history,-1.0348800258822066,False,False,,0.0,0.4422280767783214,0.0717601304729644,0.0,0.0,0.4860117927487141,0.0,0.45069407591300314,0.0736429315971048,0.0,0.0,0.4756629924898921,0.0
Hunter,HUNTER,NSW,Rural,LNP|ALP+ON,LNP,ALP+ON,24870.0,False,0.5,1.0306741911084494,1.0306741911084494,ALP,away from local history,-1.0306741911084494,False,False,,0.0,0.1991958182549256,0.0,0.0,0.8008041817450744,0.0,0.0,0.1888890763438411,0.0,0.0,0.8111109236561589,0.0,0.0
Adelaide,ADELAIDE,SA,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,6597.0,False,0.4973863553484676,0.9974192578615537,0.9974192578615537,LNP,toward pooled evidence,0.9974192578615537,False,False,,0.0,0.176443838108231,0.621797786872821,0.201758375018948,0.0,0.0,0.0,0.17391277662633942,0.6317719794514365,0.19431524392222405,0.0,0.0,0.0
Dawson,DAWSON,QLD,Rural,GRN|ALP+LNP+ON+OTH,GRN,ALP+LNP+ON+OTH,7566.0,False,0.49876212563918376,0.976812269230034,0.9768122692300318,LNP,toward pooled evidence,0.9768122692300318,True,True,8.792545041791328,0.08588665874579472,0.6321702352630187,0.098995506212001,0.0,0.1063970393867301,0.0,0.16243721913825,0.6297014771790242,0.10876362890430134,0.0,0.10202991935105687,0.0,0.15950497456561752
Dunkley,DUNKLEY,VIC,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,10776.0,False,0.4973863553484676,0.9743117735381945,0.9743117735381918,GRN,away from local history,-0.9743117735381918,False,False,,0.0,0.1701930215293244,0.6005939123979213,0.2292130660727542,0.0,0.0,0.0,0.17847580510578084,0.6020542465568469,0.21946994833737232,0.0,0.0,0.0
McPherson,MCPHERSON,QLD,Provincial,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,10894.0,False,0.4891380938285854,0.9520738683503838,0.9520738683503838,LNP,away from local history,-0.9520738683503838,False,False,,0.0,0.4532770332293005,0.0986781714705342,0.0,0.0,0.4480447953001652,0.0,0.45683252820090714,0.08915743278703037,0.0,0.0,0.45401003901206244,0.0
Capricornia,CAPRICORNIA,QLD,Provincial,ON|ALP+LNP,ON,ALP+LNP,22302.0,False,0.49385098454142856,0.948275954756897,0.9482759547568997,ALP,toward pooled evidence,0.9482759547568997,False,False,,0.0,0.2704690162317281,0.7295309837682719,0.0,0.0,0.0,0.0,0.2799517757792971,0.7200482242207029,0.0,0.0,0.0,0.0
Gellibrand,GELLIBRAND,VIC,Inner metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,4396.0,False,0.49210290739708495,0.9268939849638183,0.9268939849638169,ON,toward pooled evidence,0.9268939849638169,True,True,4.964006913801439,0.04601108149721361,0.1910828025477707,0.214968152866242,0.2377161055505004,0.3562329390354868,0.0,0.0,0.18687134630994062,0.21048112639803027,0.2371456484069041,0.36550187888512503,0.0,0.0
Lilley,LILLEY,QLD,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,7478.0,False,0.4973863553484676,0.8791225234447336,0.8791225234447309,LNP,away from local history,-0.8791225234447309,False,False,,0.0,0.1598020861192832,0.6591334581438888,0.181064455736828,0.0,0.0,0.0,0.16563539625794357,0.6503422329094415,0.184022370832615,0.0,0.0,0.0
Robertson,ROBERTSON,NSW,Provincial,GRN|ALP+LNP,GRN,ALP+LNP,13742.0,False,0.49623399434240484,0.8724802453049505,0.8724802453049518,ALP,toward pooled evidence,0.8724802453049518,False,False,,0.0,0.7862028816766119,0.2137971183233881,0.0,0.0,0.0,0.0,0.7949276841296614,0.2050723158703386,0.0,0.0,0.0,0.0
Canning,CANNING,WA,Outer metro,ON|ALP+LNP,ON,ALP+LNP,15819.0,False,0.49385098454142856,0.8536007736438728,0.8536007736438755,ALP,toward pooled evidence,0.8536007736438755,True,True,31.128521992445453,0.26571330455141745,0.273721474176623,0.7262785258233769,0.0,0.0,0.0,0.0,0.28225748191306177,0.7177425180869382,0.0,0.0,0.0,0.0
Dawson,DAWSON,QLD,Rural,ON|ALP+LNP,ON,ALP+LNP,19772.0,False,0.49385098454142856,0.8186976906952498,0.8186976906952526,ALP,toward pooled evidence,0.8186976906952526,False,False,,0.0,0.2544507384179648,0.7455492615820352,0.0,0.0,0.0,0.0,0.2626377153249173,0.7373622846750827,0.0,0.0,0.0,0.0
Gellibrand,GELLIBRAND,VIC,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,20351.0,False,0.49623399434240484,0.8156712363549299,0.8156712363549312,ALP,toward pooled evidence,0.8156712363549312,False,False,,0.0,0.8293449953319247,0.1706550046680753,0.0,0.0,0.0,0.0,0.837501707695474,0.162498292304526,0.0,0.0,0.0,0.0
Jagajaga,JAGAJAGA,VIC,Outer metro,IND|ALP+GRN+LNP,IND,ALP+GRN+LNP,8102.0,False,0.4960167318320175,0.8156530019813479,0.8156530019813479,LNP,away from local history,-0.8156530019813479,False,False,,0.0,0.3241175018513947,0.2811651444087879,0.3947173537398173,0.0,0.0,0.0,0.3262287919778061,0.2730086143889745,0.40076259363321953,0.0,0.0,0.0
Kennedy,KENNEDY,QLD,Rural,GRN|ALP+LNP+ON+OTH,GRN,ALP+LNP+ON+OTH,6673.0,False,0.49876212563918376,0.8055690185933169,0.6355070105291682,ALP,toward pooled evidence,0.6355070105291682,True,True,8.592963615429648,0.06922225266489741,0.6145661621459614,0.1150906638693241,0.0,0.109845646635696,0.0,0.1604975273490184,0.6209212322512532,0.1167912839499656,0.0,0.1037499540330458,0.0,0.15853752976573549
Wright,WRIGHT,QLD,Rural,ON|ALP+LNP,ON,ALP+LNP,31910.0,False,0.49385098454142856,0.7909761786373953,0.7909761786373981,ALP,toward pooled evidence,0.7909761786373981,False,False,,0.0,0.2549984330930743,0.7450015669069258,0.0,0.0,0.0,0.0,0.2629081948794483,0.7370918051205518,0.0,0.0,0.0,0.0
Werriwa,WERRIWA,NSW,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,7026.0,False,0.4973863553484676,0.7739272564515718,0.7739272564515676,LNP,toward pooled evidence,0.7739272564515676,False,False,,0.0,0.1920011386279533,0.5881013378878451,0.2198975234842015,0.0,0.0,0.0,0.18932286498648043,0.5958406104523609,0.21483652456115865,0.0,0.0,0.0
Riverina,RIVERINA,NSW,Rural,IND|ALP+LNP+ON,IND,ALP+LNP+ON,13822.0,False,0.5,0.7525094610585328,0.7525094610585314,LNP,toward pooled evidence,0.7525094610585314,False,False,,0.0,0.4606424540587469,0.3147156706699464,0.0,0.2246418752713066,0.0,0.0,0.45476521647622536,0.32224076528053175,0.0,0.22299401824324286,0.0,0.0
Moreton,MORETON,QLD,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,5632.0,False,0.4973863553484676,0.7520444786585492,0.7520444786585534,LNP,away from local history,-0.7520444786585534,False,False,,0.0,0.1642400568181818,0.6566051136363636,0.1791548295454545,0.0,0.0,0.0,0.16784278232901204,0.6490846688497782,0.18307254882120977,0.0,0.0,0.0
Brand,BRAND,WA,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,18942.0,False,0.49623399434240484,0.7470259251616693,0.7470259251616707,ALP,toward pooled evidence,0.7470259251616707,False,False,,0.0,0.7811213177066836,0.2188786822933164,0.0,0.0,0.0,0.0,0.7885915769583003,0.2114084230416997,0.0,0.0,0.0,0.0
Fowler,FOWLER,NSW,Outer metro,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,7497.0,True,0.4891380938285854,0.7447092606835133,0.7447092606835126,IND,toward pooled evidence,0.7447092606835126,False,False,,0.0,0.5015339469120982,0.0856342537014805,0.0,0.0,0.4128317993864212,0.0,0.4967008038757302,0.0830203041310135,0.0,0.0,0.4202788919932564,0.0
Cunningham,CUNNINGHAM,NSW,Provincial,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,10090.0,False,0.4973863553484676,0.7381972318959416,0.7381972318959429,LNP,toward pooled evidence,0.7381972318959429,False,False,,0.0,0.1999008919722497,0.599207135777998,0.2008919722497522,0.0,0.0,0.0,0.1941906320970015,0.6065891080969575,0.19922025980604105,0.0,0.0,0.0
Bass,BASS,TAS,Provincial,GRN|ALP+LNP,GRN,ALP+LNP,11946.0,False,0.49623399434240484,0.7300758122013168,0.7300758122013196,LNP,toward pooled evidence,0.7300758122013196,False,False,,0.0,0.8180143981248954,0.1819856018751046,0.0,0.0,0.0,0.0,0.8107136400028823,0.1892863599971178,0.0,0.0,0.0,0.0
Hawke,HAWKE,VIC,Provincial,GRN|ALP+LNP,GRN,ALP+LNP,17275.0,False,0.49623399434240484,0.7149155097910933,0.7149155097910947,LNP,toward pooled evidence,0.7149155097910947,False,False,,0.0,0.8177134587554269,0.182286541244573,0.0,0.0,0.0,0.0,0.8105643036575161,0.18943569634248397,0.0,0.0,0.0,0.0
Swan,SWAN,WA,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,20909.0,False,0.49623399434240484,0.7099755047138792,0.7099755047138806,LNP,toward pooled evidence,0.7099755047138806,False,False,,0.0,0.8596298244774977,0.1403701755225022,0.0,0.0,0.0,0.0,0.852530069430359,0.14746993056964103,0.0,0.0,0.0,0.0
Dobell,DOBELL,NSW,Provincial,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,12936.0,False,0.4973863553484676,0.7006780263805718,0.7006780263805745,LNP,toward pooled evidence,0.7006780263805745,False,False,,0.0,0.201221397649969,0.5999536178107606,0.1988249845392702,0.0,0.0,0.0,0.19484743360325926,0.6069603980745665,0.19819216832217434,0.0,0.0,0.0
Hinkler,HINKLER,QLD,Provincial,ON|ALP+LNP,ON,ALP+LNP,22498.0,False,0.49385098454142856,0.6850165525406016,0.6850165525406071,LNP,toward pooled evidence,0.6850165525406071,False,False,,0.0,0.3027380211574362,0.6972619788425638,0.0,0.0,0.0,0.0,0.29588785563203024,0.7041121443679699,0.0,0.0,0.0,0.0
Solomon,SOLOMON,NT,Inner metro,IND|ALP+LNP,IND,ALP+LNP,12359.0,False,0.4842595328516168,0.684767151741375,0.6847671517413778,LNP,toward pooled evidence,0.6847671517413778,False,False,,0.0,0.6534509264503601,0.3465490735496399,0.0,0.0,0.0,0.0,0.6466032549329463,0.35339674506705365,0.0,0.0,0.0,0.0
Reid,REID,NSW,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,13895.0,False,0.49623399434240484,0.6769904194748502,0.6769904194748544,ALP,toward pooled evidence,0.6769904194748544,False,False,,0.0,0.8320978769341489,0.167902123065851,0.0,0.0,0.0,0.0,0.8388677811288975,0.16113221887110254,0.0,0.0,0.0,0.0
McPherson,MCPHERSON,QLD,Provincial,IND|ALP+LNP,IND,ALP+LNP,23878.0,False,0.4842595328516168,0.6761329635384894,0.6761329635384894,ALP,toward pooled evidence,0.6761329635384894,False,False,,0.0,0.5950247089370969,0.4049752910629031,0.0,0.0,0.0,0.0,0.6017860385724818,0.3982139614275182,0.0,0.0,0.0,0.0
Macarthur,MACARTHUR,NSW,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,7515.0,False,0.49210290739708495,0.6636708041133255,0.41659065296354436,ON,away from local history,-0.41659065296354436,True,True,6.999441807209983,0.04645325172535477,0.1857618097139055,0.1946773120425815,0.2119760479041916,0.4075848303393213,0.0,0.0,0.18329100820240773,0.1981023483717415,0.21518771961616495,0.4034189238096859,0.0,0.0
Barton,BARTON,NSW,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,18170.0,False,0.49623399434240484,0.6360082755425323,0.6360082755425323,ALP,toward pooled evidence,0.6360082755425323,False,False,,0.0,0.8329113924050633,0.1670886075949367,0.0,0.0,0.0,0.0,0.8392714751604886,0.1607285248395114,0.0,0.0,0.0,0.0
Berowra,BEROWRA,NSW,Outer metro,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,14626.0,False,0.4891380938285854,0.6030346442698987,0.6030346442699022,LNP,toward pooled evidence,0.6030346442699022,False,False,,0.0,0.500341856967045,0.0687132503760426,0.0,0.0,0.4309448926569123,0.0,0.4961177072723346,0.07474359681874163,0.0,0.0,0.4291386959089238,0.0
Hindmarsh,HINDMARSH,SA,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,10814.0,False,0.4973863553484676,0.561089203983052,0.5610892039830562,LNP,toward pooled evidence,0.5610892039830562,False,False,,0.0,0.1756981690401331,0.6304790086924358,0.1938228222674311,0.0,0.0,0.0,0.17354189100626216,0.6360899007322663,0.19036820826147158,0.0,0.0,0.0
Kingston,KINGSTON,SA,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,11410.0,False,0.4973863553484676,0.5591216611471911,0.5591216611471883,LNP,toward pooled evidence,0.5591216611471883,False,False,,0.0,0.1967572304995617,0.5923751095530236,0.2108676599474145,0.0,0.0,0.0,0.19168848018820223,0.5979663261644956,0.21034519364730214,0.0,0.0,0.0
Banks,BANKS,NSW,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,15625.0,False,0.49623399434240484,0.5432377990681982,0.5432377990681997,LNP,toward pooled evidence,0.5432377990681997,False,False,,0.0,0.85632,0.14368,0.0,0.0,0.0,0.0,0.850887622009318,0.149112377990682,0.0,0.0,0.0,0.0
Fadden,FADDEN,QLD,Outer metro,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,13355.0,False,0.4967857809627051,0.5423307542957736,0.5423307542957667,ON,away from local history,-0.5423307542957667,True,True,14.244051454391482,0.07724987169487943,0.6989142643204792,0.147285660801198,0.0,0.1538000748783227,0.0,0.0,0.7014179936877105,0.1502052389769245,0.0,0.14837676733536503,0.0,0.0
Canberra,CANBERRA,ACT,Inner metro,LNP|ALP+GRN,LNP,ALP+GRN,20325.0,False,0.497045392941384,0.536468209411739,0.5364682094117446,ALP,away from local history,-0.5364682094117446,False,False,,0.0,0.7330873308733087,0.0,0.2669126691266912,0.0,0.0,0.0,0.7277226487791914,0.0,0.2722773512208086,0.0,0.0,0.0
Sturt,STURT,SA,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,23894.0,False,0.49623399434240484,0.5244523491155284,0.524452349115534,LNP,toward pooled evidence,0.524452349115534,False,False,,0.0,0.8559470996902988,0.1440529003097012,0.0,0.0,0.0,0.0,0.8507025761991436,0.14929742380085653,0.0,0.0,0.0,0.0
Hume,HUME,NSW,Outer metro,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,10419.0,False,0.4967857809627051,0.5023877169582108,0.5023877169582136,LNP,toward pooled evidence,0.5023877169582136,False,False,,0.0,0.7062098090027834,0.1431039447163835,0.0,0.1506862462808331,0.0,0.0,0.7050423165502573,0.14812782188596563,0.0,0.14682986156377714,0.0,0.0
Forde,FORDE,QLD,Outer metro,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,14860.0,False,0.4967857809627051,0.4730148151461805,0.4730148151461805,ON,away from local history,-0.4730148151461805,True,True,15.449281866481021,0.07307739206214758,0.6969717362045761,0.1506056527590848,0.0,0.1524226110363391,0.0,0.0,0.7004529733406095,0.15185456377451317,0.0,0.1476924628848773,0.0,0.0
Flynn,FLYNN,QLD,Rural,ON|ALP+LNP,ON,ALP+LNP,24902.0,False,0.49385098454142856,0.44131623704234124,0.44131623704234957,ALP,toward pooled evidence,0.44131623704234957,False,False,,0.0,0.2619066741627178,0.7380933258372822,0.0,0.0,0.0,0.0,0.2663198365331413,0.7336801634668588,0.0,0.0,0.0,0.0
Fadden,FADDEN,QLD,Outer metro,ON|ALP+LNP,ON,ALP+LNP,18503.0,False,0.49385098454142856,0.39469286247999225,0.394692862479995,LNP,toward pooled evidence,0.394692862479995,False,False,,0.0,0.2983840458304059,0.7016159541695941,0.0,0.0,0.0,0.0,0.294437117205606,0.705562882794394,0.0,0.0,0.0,0.0
Parramatta,PARRAMATTA,NSW,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,14588.0,False,0.49623399434240484,0.36022666773840584,0.36022666773840584,ALP,away from local history,-0.36022666773840584,False,False,,0.0,0.8526871401151631,0.1473128598848368,0.0,0.0,0.0,0.0,0.8490848734377792,0.1509151265622209,0.0,0.0,0.0,0.0
Sydney,SYDNEY,NSW,Inner metro,LNP|ALP+GRN,LNP,ALP+GRN,21765.0,False,0.497045392941384,0.29927015700948745,0.2992701570094902,ALP,away from local history,-0.2992701570094902,False,False,,0.0,0.7283712382265104,0.0,0.2716287617734895,0.0,0.0,0.0,0.7253785366564156,0.0,0.2746214633435844,0.0,0.0,0.0
Chisholm,CHISHOLM,VIC,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,18111.0,False,0.49623399434240484,0.2878597266053218,0.2878597266053218,ALP,away from local history,-0.2878597266053218,True,True,21.109191853871085,0.06076486195914616,0.851250621169455,0.1487493788305449,0.0,0.0,0.0,0.0,0.8483720239034018,0.15162797609659812,0.0,0.0,0.0,0.0
Chifley,CHIFLEY,NSW,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,13891.0,False,0.49623399434240484,0.24132414763255589,0.24132414763256005,ALP,toward pooled evidence,0.24132414763256005,False,False,,0.0,0.7911597437189547,0.2088402562810452,0.0,0.0,0.0,0.0,0.7935729851952804,0.2064270148047197,0.0,0.0,0.0,0.0
New England,NEW ENGLAND,NSW,Rural,ON|ALP+LNP,ON,ALP+LNP,16924.0,False,0.49385098454142856,0.21255193592041033,0.21255193592041866,ALP,toward pooled evidence,0.21255193592041866,False,False,,0.0,0.2664263767430867,0.7335736232569132,0.0,0.0,0.0,0.0,0.2685518961022909,0.7314481038977092,0.0,0.0,0.0,0.0
Hindmarsh,HINDMARSH,SA,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,19713.0,False,0.49623399434240484,0.20459433928809723,0.2045943392881,ALP,toward pooled evidence,0.2045943392881,False,False,,0.0,0.8414751686704205,0.1585248313295794,0.0,0.0,0.0,0.0,0.8435211120633016,0.15647888793669848,0.0,0.0,0.0,0.0
Clark,CLARK,TAS,Inner metro,LNP|ALP+IND,LNP,ALP+IND,10640.0,False,0.48741049589258173,0.15758111251830964,0.15758111251831242,IND,away from local history,-0.15758111251831242,False,False,,0.0,0.3404135338345864,0.0,0.0,0.0,0.6595864661654135,0.0,0.3419893449597695,0.0,0.0,0.0,0.6580106550402305,0.0
Cooper,COOPER,VIC,Inner metro,LNP|ALP+GRN,LNP,ALP+GRN,21006.0,False,0.497045392941384,0.15365770632478903,0.15365770632479459,ALP,toward pooled evidence,0.15365770632479459,False,False,,0.0,0.7193658954584404,0.0,0.2806341045415595,0.0,0.0,0.0,0.7209024725216884,0.0,0.2790975274783117,0.0,0.0,0.0
Burt,BURT,WA,Outer metro,ON|ALP+LNP,ON,ALP+LNP,15865.0,False,0.49385098454142856,0.136711956759894,0.136711956759894,ALP,away from local history,-0.136711956759894,False,False,,0.0,0.2932871099905452,0.7067128900094548,0.0,0.0,0.0,0.0,0.29191999042294625,0.7080800095770537,0.0,0.0,0.0,0.0
Mitchell,MITCHELL,NSW,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,16129.0,False,0.49623399434240484,0.13392915119285753,0.13392915119285753,ALP,toward pooled evidence,0.13392915119285753,False,False,,0.0,0.7932915865831731,0.2067084134168268,0.0,0.0,0.0,0.0,0.7946308780951018,0.20536912190489826,0.0,0.0,0.0,0.0
